time,seconds_elapsed,z,y,x
1718030905794553300,168.99255322265626,12.241082191467285,3.4654054641723633,-2.4023938179016113
1718030905804481300,169.00248120117186,12.753146171569824,3.5084762573242188,-2.042872428894043
1718030905814444500,169.01244458007812,12.99242877960205,3.580260992050171,-1.7174484729766846
1718030905824454000,169.02245385742188,12.834502220153809,3.47019100189209,-1.4781662225723267
1718030905834422000,169.03242211914062,12.370294570922852,3.3170504570007324,-1.6456637382507324
1718030905844387800,169.04238793945314,11.761919975280762,3.187838077545166,-1.7988044023513794
1718030905854355700,169.05235571289063,11.178071022033691,3.226123094558716,-2.0811574459075928
1718030905864283100,169.062283203125,10.607980728149414,3.455834150314331,-2.2821545600891113
1718030905874247200,169.0722470703125,10.574481010437012,3.6185460090637207,-2.541177749633789
1718030905884256000,169.08225610351562,11.187642097473145,3.331407308578491,-2.7278177738189697
1718030905894224400,169.0922243652344,12.18784236907959,2.7421748638153076,-2.799602508544922
1718030905904190000,169.10218994140624,13.207782745361328,2.091326951980591,-2.56510591506958
1718030905914158000,169.11215795898437,14.012369155883789,1.4638092517852783,-1.9567307233810425
1718030905924124200,169.12212426757813,14.443675994873047,1.1288141012191772,-1.2765709161758423
1718030905934091800,169.132091796875,14.275579452514648,0.9990034699440002,-0.5970092415809631
1718030905944058000,169.14205810546875,13.505090713500977,0.6879364848136902,-0.026919255033135414
1718030905954025700,169.15202563476564,12.346366882324219,0.6592226624488831,0.32721850275993347
1718030905963992000,169.16199194335937,11.024332046508789,0.5443671345710754,0.4660021960735321
1718030905973959700,169.17195971679686,9.745966911315918,0.6017948985099792,0.3080759048461914
1718030905983926300,169.18192626953126,8.587242126464844,0.7357929348945618,-0.06999006122350693
1718030905993893600,169.1918935546875,7.605587005615234,0.8219345808029175,-0.5252245664596558
1718030906003860200,169.20186010742188,6.8823561668396,0.9176474809646606,-0.8889335989952087
1718030906013827600,169.21182763671874,6.413362979888916,0.9559326171875,-1.2143574953079224
1718030906023794200,169.22179418945314,6.154938220977783,0.9942178130149841,-1.334596872329712
1718030906033761500,169.23176147460939,6.288936138153076,1.090528964996338,-1.3250255584716797
1718030906043728400,169.24172827148436,6.5042901039123535,1.186241865158081,-1.2813565731048584
1718030906053695500,169.2516955566406,7.021738052368164,1.1670992374420166,-1.0947163105010986
1718030906063662300,169.26166235351562,7.27537727355957,1.114457130432129,-0.9224331378936768
1718030906073629400,169.27162939453126,7.466803073883057,1.0277173519134521,-0.6879364848136902
1718030906083596300,169.28159619140624,7.289734363555908,0.9415757060050964,-0.5730810165405273
1718030906093563400,169.2915634765625,7.131807804107666,0.9128618240356445,-0.50129634141922
1718030906103530500,169.30153051757813,6.934998035430908,0.9942178130149841,-0.4773681163787842
1718030906113497600,169.31149755859374,6.609574317932129,1.2245270013809204,-0.5204389095306396
1718030906123464400,169.32146435546875,6.355935096740723,1.2915260791778564,-0.534795880317688
1718030906133431600,169.331431640625,6.09751033782959,1.277169108390808,-0.5300102233886719
1718030906143321000,169.34132104492187,6.006583213806152,1.2532408237457275,-0.4630111753940582
1718030906153280500,169.35128051757812,6.049654006958008,1.2340983152389526,-0.06041877344250679
1718030906163216400,169.36121630859375,6.154938220977783,1.454237937927246,0.16929219663143158
1718030906173173200,169.37117333984375,6.38464879989624,1.688734531402588,0.26979073882102966
1718030906183189000,169.38118896484374,6.686144828796387,1.9950158596038818,0.030508488416671753
1718030906193151700,169.39115185546876,7.179664134979248,2.1774685382843018,-0.41994038224220276
1718030906203084300,169.40108422851563,7.581658363342285,2.478964328765869,-0.865005373954773
1718030906213044000,169.4110439453125,8.319246292114258,2.799602508544922,-1.3872389793395996
1718030906222979600,169.4209794921875,9.181260108947754,3.178266763687134,-1.8418751955032349
1718030906232937000,169.43093701171875,9.937392234802246,3.3888349533081055,-2.4023938179016113
1718030906242990800,169.44099096679687,10.531410217285156,3.661616802215576,-2.56510591506958
1718030906252958000,169.4509580078125,10.842477798461914,3.8913278579711914,-2.651247501373291
1718030906262924800,169.4609248046875,11.062617301940918,4.269991874694824,-2.7038896083831787
1718030906272892000,169.47089184570314,11.13440227508545,4.600201606750488,-2.6273193359375
1718030906282820400,169.4808203125,11.000404357910156,4.906482696533203,-2.5603201389312744
